,CodProduto,CodCor,CodTamanho,CodEstado,DataVenda,Vendedor,QtdeVendida,NomeEstado,Sigla,Capital,PercImposto,CodRegiao,CodVend,NomeVendedor,DescricaoCor,NomeRegiao,DescricaoTamanho,idProduto,DescricaoProduto,CodGrupo,CodDepto,PrecoUnitario,DescricaoGrupo,DescricaoDepto
15004,2014,9,4,11,2020-02-09,4,173,Mato Grosso,MT,Cuiabá,"0,170",3,4,Patricia,Laranja,Centro Oeste,Extra Grande,2014,PRODUTO que contem código 2014,5,4,674,Grupo 5,Infantil
15005,2014,4,4,21,2020-10-04,5,199,Rio Grande do Sul,RS,Porto Alegre,"0,170",5,5,Igor,Vermelho,Sul,Extra Grande,2014,PRODUTO que contem código 2014,5,4,674,Grupo 5,Infantil
15006,963,3,1,27,2020-08-01,1,45,Tocantins,TO,Palmas,"0,150",2,1,Marcelo,Amarelo,Norte,Pequeno,963,PRODUTO que contem código 963,5,4,101,Grupo 5,Infantil
15007,963,1,2,10,2021-05-27,2,195,Maranhão,MA,São Luís,"0,090",1,2,João,Azul,Nordeste,Médio,963,PRODUTO que contem código 963,5,4,101,Grupo 5,Infantil
15008,963,7,3,18,2021-01-08,2,56,Piauí,PI,Teresina,"0,160",1,2,João,Cinza,Nordeste,Grande,963,PRODUTO que contem código 963,5,4,101,Grupo 5,Infantil
15009,963,1,3,18,2020-09-11,2,133,Piauí,PI,Teresina,"0,160",1,2,João,Azul,Nordeste,Grande,963,PRODUTO que contem código 963,5,4,101,Grupo 5,Infantil
15010,478,2,1,10,2022-05-18,5,72,Maranhão,MA,São Luís,"0,090",1,5,Igor,Verde,Nordeste,Pequeno,478,PRODUTO que contem código 478,5,4,763,Grupo 5,Infantil
15011,478,7,2,13,2021-09-14,4,151,Minas Gerais,MG,Belo Horizonte,"0,120",4,4,Patricia,Cinza,Sudeste,Médio,478,PRODUTO que contem código 478,5,4,763,Grupo 5,Infantil
15012,478,4,3,4,2022-08-02,2,148,Amazonas,AM,Manaus,"0,080",2,2,João,Vermelho,Norte,Grande,478,PRODUTO que contem código 478,5,4,763,Grupo 5,Infantil
15013,478,9,3,6,2021-08-21,2,192,Ceará,CE,Fortaleza,"0,130",1,2,João,Laranja,Nordeste,Grande,478,PRODUTO que contem código 478,5,4,763,Grupo 5,Infantil
15014,478,7,4,25,2021-06-23,2,179,São Paulo,SP,São Paulo,"0,130",4,2,João,Cinza,Sudeste,Extra Grande,478,PRODUTO que contem código 478,5,4,763,Grupo 5,Infantil
15015,615,10,1,20,2021-11-24,3,7,Rio Grande do Norte,RN,Natal,"0,110",1,3,Carla,Transparente,Nordeste,Pequeno,615,PRODUTO que contem código 615,5,4,227,Grupo 5,Infantil
15016,615,9,1,17,2020-07-02,1,195,Pernambuco,PE,Recife,"0,100",1,1,Marcelo,Laranja,Nordeste,Pequeno,615,PRODUTO que contem código 615,5,4,227,Grupo 5,Infantil
15017,615,7,2,14,2022-04-03,3,12,Pará,PA,Belém,"0,100",2,3,Carla,Cinza,Norte,Médio,615,PRODUTO que contem código 615,5,4,227,Grupo 5,Infantil
15018,615,2,3,4,2020-08-29,3,147,Amazonas,AM,Manaus,"0,080",2,3,Carla,Verde,Norte,Grande,615,PRODUTO que contem código 615,5,4,227,Grupo 5,Infantil
15019,615,10,3,1,2022-02-23,4,124,Acre,AC,Rio Branco,"0,120",2,4,Patricia,Transparente,Norte,Grande,615,PRODUTO que contem código 615,5,4,227,Grupo 5,Infantil
15020,615,1,4,9,2021-11-29,4,40,Goiás,GO,Goiânia,"0,110",3,4,Patricia,Azul,Centro Oeste,Extra Grande,615,PRODUTO que contem código 615,5,4,227,Grupo 5,Infantil
15021,615,4,4,19,2021-09-26,3,177,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,3,Carla,Vermelho,Sudeste,Extra Grande,615,PRODUTO que contem código 615,5,4,227,Grupo 5,Infantil
15022,1350,10,1,5,2022-07-24,1,31,Bahia,BA,Salvador,"0,150",1,1,Marcelo,Transparente,Nordeste,Pequeno,1350,PRODUTO que contem código 1350,5,4,50,Grupo 5,Infantil
15023,1350,9,3,5,2021-11-18,3,147,Bahia,BA,Salvador,"0,150",1,3,Carla,Laranja,Nordeste,Grande,1350,PRODUTO que contem código 1350,5,4,50,Grupo 5,Infantil
15024,1350,3,4,19,2021-02-20,4,58,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,4,Patricia,Amarelo,Sudeste,Extra Grande,1350,PRODUTO que contem código 1350,5,4,50,Grupo 5,Infantil
15025,661,1,1,17,2022-03-22,4,97,Pernambuco,PE,Recife,"0,100",1,4,Patricia,Azul,Nordeste,Pequeno,661,PRODUTO que contem código 661,5,4,121,Grupo 5,Infantil
15026,661,5,1,11,2020-09-17,5,136,Mato Grosso,MT,Cuiabá,"0,170",3,5,Igor,Preto,Centro Oeste,Pequeno,661,PRODUTO que contem código 661,5,4,121,Grupo 5,Infantil
15027,661,8,3,12,2022-07-08,5,172,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,5,Igor,Marron,Centro Oeste,Grande,661,PRODUTO que contem código 661,5,4,121,Grupo 5,Infantil
15028,2004,3,1,18,2020-03-03,5,177,Piauí,PI,Teresina,"0,160",1,5,Igor,Amarelo,Nordeste,Pequeno,2004,PRODUTO que contem código 2004,5,4,212,Grupo 5,Infantil
15029,2004,10,1,12,2020-12-31,2,166,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,2,João,Transparente,Centro Oeste,Pequeno,2004,PRODUTO que contem código 2004,5,4,212,Grupo 5,Infantil
15030,2004,10,2,3,2021-06-08,1,103,Amapá,AP,Macapá,"0,130",2,1,Marcelo,Transparente,Norte,Médio,2004,PRODUTO que contem código 2004,5,4,212,Grupo 5,Infantil
15031,2004,5,2,15,2020-09-11,4,173,Paraíba,PB,João Pessoa,"0,090",1,4,Patricia,Preto,Nordeste,Médio,2004,PRODUTO que contem código 2004,5,4,212,Grupo 5,Infantil
15032,2004,3,2,8,2020-05-20,5,98,Espírito Santo,ES,Vitória,"0,120",4,5,Igor,Amarelo,Sudeste,Médio,2004,PRODUTO que contem código 2004,5,4,212,Grupo 5,Infantil
15033,2004,5,3,12,2020-06-17,5,128,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,5,Igor,Preto,Centro Oeste,Grande,2004,PRODUTO que contem código 2004,5,4,212,Grupo 5,Infantil
15034,2004,7,3,25,2020-07-22,4,7,São Paulo,SP,São Paulo,"0,130",4,4,Patricia,Cinza,Sudeste,Grande,2004,PRODUTO que contem código 2004,5,4,212,Grupo 5,Infantil
15035,2318,1,1,9,2021-09-13,3,191,Goiás,GO,Goiânia,"0,110",3,3,Carla,Azul,Centro Oeste,Pequeno,2318,PRODUTO que contem código 2318,5,4,199,Grupo 5,Infantil
15036,2318,4,1,21,2022-05-19,4,73,Rio Grande do Sul,RS,Porto Alegre,"0,170",5,4,Patricia,Vermelho,Sul,Pequeno,2318,PRODUTO que contem código 2318,5,4,199,Grupo 5,Infantil
15037,2318,7,4,18,2021-08-30,3,189,Piauí,PI,Teresina,"0,160",1,3,Carla,Cinza,Nordeste,Extra Grande,2318,PRODUTO que contem código 2318,5,4,199,Grupo 5,Infantil
15038,2318,10,4,16,2021-06-17,1,129,Paraná,PR,Curitiba,"0,090",5,1,Marcelo,Transparente,Sul,Extra Grande,2318,PRODUTO que contem código 2318,5,4,199,Grupo 5,Infantil
15039,2257,8,1,16,2020-12-17,4,45,Paraná,PR,Curitiba,"0,090",5,4,Patricia,Marron,Sul,Pequeno,2257,PRODUTO que contem código 2257,5,4,642,Grupo 5,Infantil
15040,2257,3,3,16,2020-01-17,3,144,Paraná,PR,Curitiba,"0,090",5,3,Carla,Amarelo,Sul,Grande,2257,PRODUTO que contem código 2257,5,4,642,Grupo 5,Infantil
15041,926,6,1,16,2021-05-02,2,160,Paraná,PR,Curitiba,"0,090",5,2,João,Branco,Sul,Pequeno,926,PRODUTO que contem código 926,5,4,20,Grupo 5,Infantil
15042,926,2,2,14,2021-06-24,1,81,Pará,PA,Belém,"0,100",2,1,Marcelo,Verde,Norte,Médio,926,PRODUTO que contem código 926,5,4,20,Grupo 5,Infantil
15043,926,7,2,21,2020-07-29,1,98,Rio Grande do Sul,RS,Porto Alegre,"0,170",5,1,Marcelo,Cinza,Sul,Médio,926,PRODUTO que contem código 926,5,4,20,Grupo 5,Infantil
15044,926,3,3,15,2021-07-28,4,62,Paraíba,PB,João Pessoa,"0,090",1,4,Patricia,Amarelo,Nordeste,Grande,926,PRODUTO que contem código 926,5,4,20,Grupo 5,Infantil
15045,926,6,4,25,2022-07-12,3,147,São Paulo,SP,São Paulo,"0,130",4,3,Carla,Branco,Sudeste,Extra Grande,926,PRODUTO que contem código 926,5,4,20,Grupo 5,Infantil
15046,238,3,1,16,2022-07-14,3,7,Paraná,PR,Curitiba,"0,090",5,3,Carla,Amarelo,Sul,Pequeno,238,PRODUTO que contem código 238,5,4,319,Grupo 5,Infantil
15047,238,4,2,24,2022-01-07,2,24,Santa Catarina,SC,Florianópolis,"0,130",5,2,João,Vermelho,Sul,Médio,238,PRODUTO que contem código 238,5,4,319,Grupo 5,Infantil
15048,238,5,4,2,2022-01-21,1,180,Alagoas,AL,Maceió,"0,090",1,1,Marcelo,Preto,Nordeste,Extra Grande,238,PRODUTO que contem código 238,5,4,319,Grupo 5,Infantil
15049,865,7,1,25,2019-07-30,3,65,São Paulo,SP,São Paulo,"0,130",4,3,Carla,Cinza,Sudeste,Pequeno,865,PRODUTO que contem código 865,5,4,729,Grupo 5,Infantil
15050,865,4,4,18,2022-05-09,5,7,Piauí,PI,Teresina,"0,160",1,5,Igor,Vermelho,Nordeste,Extra Grande,865,PRODUTO que contem código 865,5,4,729,Grupo 5,Infantil
15051,865,10,4,10,2020-09-16,3,116,Maranhão,MA,São Luís,"0,090",1,3,Carla,Transparente,Nordeste,Extra Grande,865,PRODUTO que contem código 865,5,4,729,Grupo 5,Infantil
15052,865,2,4,13,2021-12-30,4,53,Minas Gerais,MG,Belo Horizonte,"0,120",4,4,Patricia,Verde,Sudeste,Extra Grande,865,PRODUTO que contem código 865,5,4,729,Grupo 5,Infantil
15053,2674,4,1,13,2022-02-04,1,193,Minas Gerais,MG,Belo Horizonte,"0,120",4,1,Marcelo,Vermelho,Sudeste,Pequeno,2674,PRODUTO que contem código 2674,5,4,236,Grupo 5,Infantil
15054,2674,5,1,8,2021-02-07,4,63,Espírito Santo,ES,Vitória,"0,120",4,4,Patricia,Preto,Sudeste,Pequeno,2674,PRODUTO que contem código 2674,5,4,236,Grupo 5,Infantil
15055,2674,2,2,5,2021-08-26,1,156,Bahia,BA,Salvador,"0,150",1,1,Marcelo,Verde,Nordeste,Médio,2674,PRODUTO que contem código 2674,5,4,236,Grupo 5,Infantil
15056,2674,1,3,27,2020-04-16,2,140,Tocantins,TO,Palmas,"0,150",2,2,João,Azul,Norte,Grande,2674,PRODUTO que contem código 2674,5,4,236,Grupo 5,Infantil
15057,2674,4,3,15,2022-07-27,3,172,Paraíba,PB,João Pessoa,"0,090",1,3,Carla,Vermelho,Nordeste,Grande,2674,PRODUTO que contem código 2674,5,4,236,Grupo 5,Infantil
15058,2674,1,4,14,2021-03-25,3,167,Pará,PA,Belém,"0,100",2,3,Carla,Azul,Norte,Extra Grande,2674,PRODUTO que contem código 2674,5,4,236,Grupo 5,Infantil
15059,2674,2,4,6,2021-11-15,4,140,Ceará,CE,Fortaleza,"0,130",1,4,Patricia,Verde,Nordeste,Extra Grande,2674,PRODUTO que contem código 2674,5,4,236,Grupo 5,Infantil
15060,2158,3,2,22,2022-02-08,5,150,Rondônia,RO,Porto Velho,"0,130",2,5,Igor,Amarelo,Norte,Médio,2158,PRODUTO que contem código 2158,5,4,40,Grupo 5,Infantil
15061,2158,7,2,12,2020-11-09,4,178,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,4,Patricia,Cinza,Centro Oeste,Médio,2158,PRODUTO que contem código 2158,5,4,40,Grupo 5,Infantil
15062,2158,10,2,24,2022-02-13,5,13,Santa Catarina,SC,Florianópolis,"0,130",5,5,Igor,Transparente,Sul,Médio,2158,PRODUTO que contem código 2158,5,4,40,Grupo 5,Infantil
15063,2158,3,4,3,2020-08-12,2,154,Amapá,AP,Macapá,"0,130",2,2,João,Amarelo,Norte,Extra Grande,2158,PRODUTO que contem código 2158,5,4,40,Grupo 5,Infantil
15064,2158,9,4,7,2020-10-29,4,97,Distrito Federal,DF,Brasília,"0,120",3,4,Patricia,Laranja,Centro Oeste,Extra Grande,2158,PRODUTO que contem código 2158,5,4,40,Grupo 5,Infantil
15065,1815,9,2,7,2022-08-02,1,127,Distrito Federal,DF,Brasília,"0,120",3,1,Marcelo,Laranja,Centro Oeste,Médio,1815,PRODUTO que contem código 1815,5,4,78,Grupo 5,Infantil
15066,1815,1,2,24,2021-07-09,5,82,Santa Catarina,SC,Florianópolis,"0,130",5,5,Igor,Azul,Sul,Médio,1815,PRODUTO que contem código 1815,5,4,78,Grupo 5,Infantil
15067,1951,7,3,18,2022-04-25,2,69,Piauí,PI,Teresina,"0,160",1,2,João,Cinza,Nordeste,Grande,1951,PRODUTO que contem código 1951,5,4,249,Grupo 5,Infantil
15068,1951,4,3,21,2019-03-16,5,62,Rio Grande do Sul,RS,Porto Alegre,"0,170",5,5,Igor,Vermelho,Sul,Grande,1951,PRODUTO que contem código 1951,5,4,249,Grupo 5,Infantil
15069,224,8,1,22,2021-09-29,1,127,Rondônia,RO,Porto Velho,"0,130",2,1,Marcelo,Marron,Norte,Pequeno,224,PRODUTO que contem código 224,10,4,281,Grupo 10,Infantil
15070,224,2,1,27,2022-05-19,3,19,Tocantins,TO,Palmas,"0,150",2,3,Carla,Verde,Norte,Pequeno,224,PRODUTO que contem código 224,10,4,281,Grupo 10,Infantil
15071,224,6,1,16,2022-02-06,5,29,Paraná,PR,Curitiba,"0,090",5,5,Igor,Branco,Sul,Pequeno,224,PRODUTO que contem código 224,10,4,281,Grupo 10,Infantil
15072,224,7,2,10,2019-07-13,2,99,Maranhão,MA,São Luís,"0,090",1,2,João,Cinza,Nordeste,Médio,224,PRODUTO que contem código 224,10,4,281,Grupo 10,Infantil
15073,224,6,3,3,2020-09-13,1,148,Amapá,AP,Macapá,"0,130",2,1,Marcelo,Branco,Norte,Grande,224,PRODUTO que contem código 224,10,4,281,Grupo 10,Infantil
15074,590,6,1,22,2020-03-09,4,138,Rondônia,RO,Porto Velho,"0,130",2,4,Patricia,Branco,Norte,Pequeno,590,PRODUTO que contem código 590,10,4,167,Grupo 10,Infantil
15075,590,5,1,21,2022-02-15,4,8,Rio Grande do Sul,RS,Porto Alegre,"0,170",5,4,Patricia,Preto,Sul,Pequeno,590,PRODUTO que contem código 590,10,4,167,Grupo 10,Infantil
15076,590,5,3,3,2020-01-14,3,192,Amapá,AP,Macapá,"0,130",2,3,Carla,Preto,Norte,Grande,590,PRODUTO que contem código 590,10,4,167,Grupo 10,Infantil
15077,2252,6,1,27,2020-07-18,4,122,Tocantins,TO,Palmas,"0,150",2,4,Patricia,Branco,Norte,Pequeno,2252,PRODUTO que contem código 2252,10,4,92,Grupo 10,Infantil
15078,2252,5,1,11,2021-07-08,1,180,Mato Grosso,MT,Cuiabá,"0,170",3,1,Marcelo,Preto,Centro Oeste,Pequeno,2252,PRODUTO que contem código 2252,10,4,92,Grupo 10,Infantil
15079,2252,9,2,13,2020-01-05,4,141,Minas Gerais,MG,Belo Horizonte,"0,120",4,4,Patricia,Laranja,Sudeste,Médio,2252,PRODUTO que contem código 2252,10,4,92,Grupo 10,Infantil
15080,2252,6,3,14,2022-06-04,5,9,Pará,PA,Belém,"0,100",2,5,Igor,Branco,Norte,Grande,2252,PRODUTO que contem código 2252,10,4,92,Grupo 10,Infantil
15081,2252,2,3,21,2020-07-31,5,101,Rio Grande do Sul,RS,Porto Alegre,"0,170",5,5,Igor,Verde,Sul,Grande,2252,PRODUTO que contem código 2252,10,4,92,Grupo 10,Infantil
15082,2252,5,4,11,2022-05-13,2,183,Mato Grosso,MT,Cuiabá,"0,170",3,2,João,Preto,Centro Oeste,Extra Grande,2252,PRODUTO que contem código 2252,10,4,92,Grupo 10,Infantil
15083,2744,9,1,14,2021-01-03,2,122,Pará,PA,Belém,"0,100",2,2,João,Laranja,Norte,Pequeno,2744,PRODUTO que contem código 2744,10,4,315,Grupo 10,Infantil
15084,2744,4,1,19,2022-07-15,3,6,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,3,Carla,Vermelho,Sudeste,Pequeno,2744,PRODUTO que contem código 2744,10,4,315,Grupo 10,Infantil
15085,2744,9,2,3,2020-07-20,4,78,Amapá,AP,Macapá,"0,130",2,4,Patricia,Laranja,Norte,Médio,2744,PRODUTO que contem código 2744,10,4,315,Grupo 10,Infantil
15086,2744,8,2,7,2022-05-01,2,129,Distrito Federal,DF,Brasília,"0,120",3,2,João,Marron,Centro Oeste,Médio,2744,PRODUTO que contem código 2744,10,4,315,Grupo 10,Infantil
15087,2744,3,4,21,2022-06-07,5,174,Rio Grande do Sul,RS,Porto Alegre,"0,170",5,5,Igor,Amarelo,Sul,Extra Grande,2744,PRODUTO que contem código 2744,10,4,315,Grupo 10,Infantil
15088,712,1,1,14,2020-10-25,2,110,Pará,PA,Belém,"0,100",2,2,João,Azul,Norte,Pequeno,712,PRODUTO que contem código 712,10,4,519,Grupo 10,Infantil
15089,712,9,2,11,2020-04-12,4,9,Mato Grosso,MT,Cuiabá,"0,170",3,4,Patricia,Laranja,Centro Oeste,Médio,712,PRODUTO que contem código 712,10,4,519,Grupo 10,Infantil
15090,712,9,3,24,2021-07-02,4,188,Santa Catarina,SC,Florianópolis,"0,130",5,4,Patricia,Laranja,Sul,Grande,712,PRODUTO que contem código 712,10,4,519,Grupo 10,Infantil
15091,305,3,1,22,2021-12-21,2,76,Rondônia,RO,Porto Velho,"0,130",2,2,João,Amarelo,Norte,Pequeno,305,PRODUTO que contem código 305,10,4,572,Grupo 10,Infantil
15092,305,10,1,2,2021-12-24,2,79,Alagoas,AL,Maceió,"0,090",1,2,João,Transparente,Nordeste,Pequeno,305,PRODUTO que contem código 305,10,4,572,Grupo 10,Infantil
15093,305,4,1,7,2022-03-17,3,122,Distrito Federal,DF,Brasília,"0,120",3,3,Carla,Vermelho,Centro Oeste,Pequeno,305,PRODUTO que contem código 305,10,4,572,Grupo 10,Infantil
15094,305,3,2,1,2020-06-30,3,117,Acre,AC,Rio Branco,"0,120",2,3,Carla,Amarelo,Norte,Médio,305,PRODUTO que contem código 305,10,4,572,Grupo 10,Infantil
15095,305,5,2,5,2021-02-26,1,79,Bahia,BA,Salvador,"0,150",1,1,Marcelo,Preto,Nordeste,Médio,305,PRODUTO que contem código 305,10,4,572,Grupo 10,Infantil
15096,305,6,3,24,2021-04-01,1,149,Santa Catarina,SC,Florianópolis,"0,130",5,1,Marcelo,Branco,Sul,Grande,305,PRODUTO que contem código 305,10,4,572,Grupo 10,Infantil
15097,305,9,4,4,2020-01-11,2,75,Amazonas,AM,Manaus,"0,080",2,2,João,Laranja,Norte,Extra Grande,305,PRODUTO que contem código 305,10,4,572,Grupo 10,Infantil
15098,2609,7,1,17,2022-07-20,4,32,Pernambuco,PE,Recife,"0,100",1,4,Patricia,Cinza,Nordeste,Pequeno,2609,PRODUTO que contem código 2609,10,4,403,Grupo 10,Infantil
15099,2609,5,1,10,2020-12-29,1,20,Maranhão,MA,São Luís,"0,090",1,1,Marcelo,Preto,Nordeste,Pequeno,2609,PRODUTO que contem código 2609,10,4,403,Grupo 10,Infantil
15100,2609,9,1,18,2021-11-24,5,167,Piauí,PI,Teresina,"0,160",1,5,Igor,Laranja,Nordeste,Pequeno,2609,PRODUTO que contem código 2609,10,4,403,Grupo 10,Infantil
15101,2609,1,1,16,2020-04-27,2,161,Paraná,PR,Curitiba,"0,090",5,2,João,Azul,Sul,Pequeno,2609,PRODUTO que contem código 2609,10,4,403,Grupo 10,Infantil
15102,2609,7,1,8,2021-01-26,4,162,Espírito Santo,ES,Vitória,"0,120",4,4,Patricia,Cinza,Sudeste,Pequeno,2609,PRODUTO que contem código 2609,10,4,403,Grupo 10,Infantil
15103,2609,2,2,24,2022-06-05,1,52,Santa Catarina,SC,Florianópolis,"0,130",5,1,Marcelo,Verde,Sul,Médio,2609,PRODUTO que contem código 2609,10,4,403,Grupo 10,Infantil
15104,2609,6,4,9,2020-02-02,1,147,Goiás,GO,Goiânia,"0,110",3,1,Marcelo,Branco,Centro Oeste,Extra Grande,2609,PRODUTO que contem código 2609,10,4,403,Grupo 10,Infantil
15105,1214,7,1,5,2020-02-12,5,5,Bahia,BA,Salvador,"0,150",1,5,Igor,Cinza,Nordeste,Pequeno,1214,PRODUTO que contem código 1214,10,4,611,Grupo 10,Infantil
15106,1214,5,1,12,2020-04-25,5,118,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,5,Igor,Preto,Centro Oeste,Pequeno,1214,PRODUTO que contem código 1214,10,4,611,Grupo 10,Infantil
15107,1214,3,3,23,2022-02-14,2,112,Roraima,RR,Boa Vista,"0,110",2,2,João,Amarelo,Norte,Grande,1214,PRODUTO que contem código 1214,10,4,611,Grupo 10,Infantil
15108,1214,10,3,6,2020-08-08,4,142,Ceará,CE,Fortaleza,"0,130",1,4,Patricia,Transparente,Nordeste,Grande,1214,PRODUTO que contem código 1214,10,4,611,Grupo 10,Infantil
15109,1214,1,4,24,2020-01-14,3,14,Santa Catarina,SC,Florianópolis,"0,130",5,3,Carla,Azul,Sul,Extra Grande,1214,PRODUTO que contem código 1214,10,4,611,Grupo 10,Infantil
15110,1332,8,1,10,2021-04-18,5,163,Maranhão,MA,São Luís,"0,090",1,5,Igor,Marron,Nordeste,Pequeno,1332,PRODUTO que contem código 1332,10,4,386,Grupo 10,Infantil
15111,1332,2,1,9,2020-09-29,5,169,Goiás,GO,Goiânia,"0,110",3,5,Igor,Verde,Centro Oeste,Pequeno,1332,PRODUTO que contem código 1332,10,4,386,Grupo 10,Infantil
15112,1332,1,1,11,2022-06-21,2,102,Mato Grosso,MT,Cuiabá,"0,170",3,2,João,Azul,Centro Oeste,Pequeno,1332,PRODUTO que contem código 1332,10,4,386,Grupo 10,Infantil
15113,1332,3,1,12,2020-06-12,3,49,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,3,Carla,Amarelo,Centro Oeste,Pequeno,1332,PRODUTO que contem código 1332,10,4,386,Grupo 10,Infantil
15114,1332,4,2,17,2020-11-23,3,196,Pernambuco,PE,Recife,"0,100",1,3,Carla,Vermelho,Nordeste,Médio,1332,PRODUTO que contem código 1332,10,4,386,Grupo 10,Infantil
15115,1332,2,2,5,2022-04-23,3,85,Bahia,BA,Salvador,"0,150",1,3,Carla,Verde,Nordeste,Médio,1332,PRODUTO que contem código 1332,10,4,386,Grupo 10,Infantil
15116,1332,5,3,3,2021-07-18,5,10,Amapá,AP,Macapá,"0,130",2,5,Igor,Preto,Norte,Grande,1332,PRODUTO que contem código 1332,10,4,386,Grupo 10,Infantil
15117,1332,5,3,9,2021-08-29,2,159,Goiás,GO,Goiânia,"0,110",3,2,João,Preto,Centro Oeste,Grande,1332,PRODUTO que contem código 1332,10,4,386,Grupo 10,Infantil
15118,1332,4,4,2,2019-02-23,1,18,Alagoas,AL,Maceió,"0,090",1,1,Marcelo,Vermelho,Nordeste,Extra Grande,1332,PRODUTO que contem código 1332,10,4,386,Grupo 10,Infantil
15119,1332,9,4,2,2022-02-09,4,78,Alagoas,AL,Maceió,"0,090",1,4,Patricia,Laranja,Nordeste,Extra Grande,1332,PRODUTO que contem código 1332,10,4,386,Grupo 10,Infantil
15120,2899,10,1,2,2020-11-03,3,181,Alagoas,AL,Maceió,"0,090",1,3,Carla,Transparente,Nordeste,Pequeno,2899,PRODUTO que contem código 2899,10,4,110,Grupo 10,Infantil
15121,2899,1,1,7,2022-07-23,3,100,Distrito Federal,DF,Brasília,"0,120",3,3,Carla,Azul,Centro Oeste,Pequeno,2899,PRODUTO que contem código 2899,10,4,110,Grupo 10,Infantil
15122,2899,3,1,11,2021-11-10,2,59,Mato Grosso,MT,Cuiabá,"0,170",3,2,João,Amarelo,Centro Oeste,Pequeno,2899,PRODUTO que contem código 2899,10,4,110,Grupo 10,Infantil
15123,2899,8,2,4,2022-01-19,5,74,Amazonas,AM,Manaus,"0,080",2,5,Igor,Marron,Norte,Médio,2899,PRODUTO que contem código 2899,10,4,110,Grupo 10,Infantil
15124,2899,6,2,14,2020-10-19,1,59,Pará,PA,Belém,"0,100",2,1,Marcelo,Branco,Norte,Médio,2899,PRODUTO que contem código 2899,10,4,110,Grupo 10,Infantil
15125,2899,4,3,8,2021-04-01,3,10,Espírito Santo,ES,Vitória,"0,120",4,3,Carla,Vermelho,Sudeste,Grande,2899,PRODUTO que contem código 2899,10,4,110,Grupo 10,Infantil
15126,2899,2,4,22,2021-02-20,1,119,Rondônia,RO,Porto Velho,"0,130",2,1,Marcelo,Verde,Norte,Extra Grande,2899,PRODUTO que contem código 2899,10,4,110,Grupo 10,Infantil
15127,1114,9,1,17,2020-11-03,5,166,Pernambuco,PE,Recife,"0,100",1,5,Igor,Laranja,Nordeste,Pequeno,1114,PRODUTO que contem código 1114,10,4,117,Grupo 10,Infantil
15128,1114,4,3,17,2020-10-27,1,32,Pernambuco,PE,Recife,"0,100",1,1,Marcelo,Vermelho,Nordeste,Grande,1114,PRODUTO que contem código 1114,10,4,117,Grupo 10,Infantil
15129,558,3,1,2,2020-09-03,5,24,Alagoas,AL,Maceió,"0,090",1,5,Igor,Amarelo,Nordeste,Pequeno,558,PRODUTO que contem código 558,10,4,189,Grupo 10,Infantil
15130,558,8,1,24,2020-12-15,5,60,Santa Catarina,SC,Florianópolis,"0,130",5,5,Igor,Marron,Sul,Pequeno,558,PRODUTO que contem código 558,10,4,189,Grupo 10,Infantil
15131,558,6,2,19,2022-07-10,3,87,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,3,Carla,Branco,Sudeste,Médio,558,PRODUTO que contem código 558,10,4,189,Grupo 10,Infantil
15132,558,10,3,23,2020-05-21,5,156,Roraima,RR,Boa Vista,"0,110",2,5,Igor,Transparente,Norte,Grande,558,PRODUTO que contem código 558,10,4,189,Grupo 10,Infantil
15133,558,3,3,10,2021-06-19,4,18,Maranhão,MA,São Luís,"0,090",1,4,Patricia,Amarelo,Nordeste,Grande,558,PRODUTO que contem código 558,10,4,189,Grupo 10,Infantil
15134,558,1,3,19,2020-12-17,1,152,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,1,Marcelo,Azul,Sudeste,Grande,558,PRODUTO que contem código 558,10,4,189,Grupo 10,Infantil
15135,558,5,4,26,2021-08-11,5,197,Sergipe,SE,Aracaju,"0,180",1,5,Igor,Preto,Nordeste,Extra Grande,558,PRODUTO que contem código 558,10,4,189,Grupo 10,Infantil
15136,1362,10,1,11,2022-06-12,5,155,Mato Grosso,MT,Cuiabá,"0,170",3,5,Igor,Transparente,Centro Oeste,Pequeno,1362,PRODUTO que contem código 1362,10,4,609,Grupo 10,Infantil
15137,1362,4,2,23,2020-10-19,5,113,Roraima,RR,Boa Vista,"0,110",2,5,Igor,Vermelho,Norte,Médio,1362,PRODUTO que contem código 1362,10,4,609,Grupo 10,Infantil
15138,1362,10,2,22,2022-07-01,1,85,Rondônia,RO,Porto Velho,"0,130",2,1,Marcelo,Transparente,Norte,Médio,1362,PRODUTO que contem código 1362,10,4,609,Grupo 10,Infantil
15139,1362,8,2,10,2020-08-17,3,125,Maranhão,MA,São Luís,"0,090",1,3,Carla,Marron,Nordeste,Médio,1362,PRODUTO que contem código 1362,10,4,609,Grupo 10,Infantil
